   5.1625000e+01   8.2000000e+01
   5.2125000e+01   7.4000000e+01
   5.2625000e+01   5.1000000e+01
   5.3125000e+01   3.7000000e+01
   5.3625000e+01   3.0000000e+01
   5.4125000e+01   2.7000000e+01
   5.4625000e+01   2.9000000e+01
   5.5125000e+01   3.1000000e+01
   5.5625000e+01   2.8000000e+01
   5.6125000e+01   3.2000000e+01
   5.6625000e+01   2.8000000e+01
   5.7125000e+01   4.6000000e+01
   5.7625000e+01   4.9000000e+01
   5.8125000e+01   6.9000000e+01
   5.8625000e+01   7.1000000e+01
   5.9125000e+01   9.3000000e+01
   5.9625000e+01   9.9000000e+01
   6.0125000e+01   1.0700000e+02
   6.0625000e+01   1.0900000e+02
   6.1125000e+01   1.1800000e+02
   6.1625000e+01   1.1700000e+02
   6.2125000e+01   1.1400000e+02
   6.2625000e+01   1.1200000e+02
   6.3125000e+01   1.0800000e+02
   6.3625000e+01   1.0200000e+02
   6.4125000e+01   8.8000000e+01
   6.4625000e+01   7.8000000e+01
   6.5125000e+01   6.8000000e+01
   6.5625000e+01   6.9000000e+01
   6.6125000e+01   6.2000000e+01
   6.6625000e+01   5.2000000e+01
   6.7125000e+01   4.0000000e+01
   6.7625000e+01   4.1000000e+01
   6.8125000e+01   4.4000000e+01
   6.8625000e+01   4.6000000e+01
   6.9125000e+01   3.7000000e+01
   6.9625000e+01   3.3000000e+01
   7.0125000e+01   3.7000000e+01
   7.0625000e+01   4.4000000e+01
   7.1125000e+01   4.4000000e+01
   7.1625000e+01   5.5000000e+01
   7.2125000e+01   6.4000000e+01
   7.2625000e+01   7.2000000e+01
   7.3125000e+01   8.0000000e+01
   7.3625000e+01   8.4000000e+01
   7.4125000e+01   8.9000000e+01
   7.4625000e+01   8.8000000e+01
   7.5125000e+01   1.0000000e+02
   7.5625000e+01   1.0000000e+02
   7.6125000e+01   1.0400000e+02
   7.6625000e+01   1.0200000e+02
   7.7125000e+01   9.6000000e+01
   7.7625000e+01   9.8000000e+01
   7.8125000e+01   9.3000000e+01
   7.8625000e+01   1.0400000e+02
   7.9125000e+01   1.0300000e+02
   7.9625000e+01   9.6000000e+01
   8.0125000e+01   7.8000000e+01
   8.0625000e+01   7.1000000e+01
   8.1125000e+01   5.4000000e+01
   8.1625000e+01   5.3000000e+01
   8.2125000e+01   3.8000000e+01
   8.2625000e+01   3.6000000e+01
   8.3125000e+01   2.0000000e+01
   8.3625000e+01   2.1000000e+01
   8.4125000e+01   1.7000000e+01
   8.4625000e+01   1.5000000e+01
   8.5125000e+01   1.4000000e+01
   8.5625000e+01   1.8000000e+01
   8.6125000e+01   2.0000000e+01
   8.6625000e+01   2.5000000e+01
   8.7125000e+01   4.0000000e+01
   8.7625000e+01   4.7000000e+01
   8.8125000e+01   6.1000000e+01
   8.8625000e+01   7.8000000e+01
   8.9125000e+01   9.0000000e+01
   8.9625000e+01   1.0500000e+02
   9.0125000e+01   1.0700000e+02
   9.0625000e+01   1.1900000e+02
   9.1125000e+01   1.2500000e+02
   9.1625000e+01   1.1600000e+02
   9.2125000e+01   8.7000000e+01
   9.2625000e+01   9.2000000e+01
   9.3125000e+01   7.7000000e+01
   9.3625000e+01   7.5000000e+01
   9.4125000e+01   5.8000000e+01
   9.4625000e+01   5.8000000e+01
   9.5125000e+01   4.9000000e+01
   9.5625000e+01   5.2000000e+01
   9.6125000e+01   3.9000000e+01
   9.6625000e+01   3.3000000e+01
   9.7125000e+01   2.1000000e+01
   9.7625000e+01   2.8000000e+01
   9.8125000e+01   2.8000000e+01
   9.8625000e+01   3.4000000e+01
   9.9125000e+01   2.3000000e+01
   9.9625000e+01   2.6000000e+01
   1.0012500e+02   2.3000000e+01
   1.0062500e+02   3.6000000e+01
   1.0112500e+02   3.7000000e+01
   1.0162500e+02   5.0000000e+01
   1.0212500e+02   5.4000000e+01
   1.0262500e+02   6.3000000e+01
   1.0312500e+02   7.2000000e+01
   1.0362500e+02   9.1000000e+01
   1.0412500e+02   8.9000000e+01
   1.0462500e+02   9.9000000e+01
   1.0512500e+02   9.4000000e+01
   1.0562500e+02   1.0400000e+02
   1.0612500e+02   9.7000000e+01
   1.0662500e+02   1.0700000e+02
   1.0712500e+02   9.8000000e+01
   1.0762500e+02   1.0400000e+02
   1.0812500e+02   9.4000000e+01
   1.0862500e+02   9.2000000e+01
   1.0912500e+02   7.8000000e+01
   1.0962500e+02   8.0000000e+01
   1.1012500e+02   6.0000000e+01
   1.1062500e+02   5.7000000e+01
   1.1112500e+02   4.1000000e+01
   1.1162500e+02   4.5000000e+01
   1.1212500e+02   2.9000000e+01
   1.1262500e+02   3.3000000e+01
   1.1312500e+02   2.1000000e+01
   1.1362500e+02   2.3000000e+01
   1.1412500e+02   2.0000000e+01
   1.1462500e+02   2.7000000e+01
   1.1512500e+02   2.5000000e+01
   1.1562500e+02   2.9000000e+01
   1.1612500e+02   3.6000000e+01
   1.1662500e+02   4.7000000e+01
   1.1712500e+02   5.5000000e+01
   1.1762500e+02   7.0000000e+01
   1.1812500e+02   7.5000000e+01
   1.1862500e+02   9.6000000e+01
   1.1912500e+02   9.4000000e+01
   1.1962500e+02   1.1300000e+02
   1.2012500e+02   1.0500000e+02
   1.2062500e+02   1.1400000e+02
   1.2112500e+02   9.7000000e+01
   1.2162500e+02   1.1200000e+02
   1.2212500e+02   9.6000000e+01
   1.2262500e+02   1.1800000e+02
   1.2312500e+02   9.9000000e+01
   1.2362500e+02   9.3000000e+01
   1.2412500e+02   7.0000000e+01
   1.2462500e+02   6.3000000e+01
   1.2512500e+02   4.9000000e+01
   1.2562500e+02   4.2000000e+01
   1.2612500e+02   3.4000000e+01
   1.2662500e+02   3.8000000e+01
   1.2712500e+02   3.1000000e+01
   1.2762500e+02   3.0000000e+01
   1.2812500e+02   2.8000000e+01
   1.2862500e+02   2.7000000e+01
   1.2912500e+02   2.1000000e+01
   1.2962500e+02   3.1000000e+01
   1.3012500e+02   2.8000000e+01
   1.3062500e+02   4.1000000e+01
   1.3112500e+02   3.5000000e+01
   1.3162500e+02   5.5000000e+01
   1.3212500e+02   5.2000000e+01
   1.3262500e+02   6.9000000e+01
   1.3312500e+02   7.3000000e+01
   1.3362500e+02   9.2000000e+01
   1.3412500e+02   8.2000000e+01
   1.3462500e+02   9.8000000e+01
   1.3512500e+02   9.0000000e+01
   1.3562500e+02   1.0900000e+02
   1.3612500e+02   1.0500000e+02
   1.3662500e+02   1.1200000e+02
   1.3712500e+02   1.0100000e+02
   1.3762500e+02   1.0900000e+02
   1.3812500e+02   9.6000000e+01
   1.3862500e+02   9.5000000e+01
   1.3912500e+02   8.1000000e+01
   1.3962500e+02   7.8000000e+01
   1.4012500e+02   5.6000000e+01
   1.4062500e+02   5.3000000e+01
   1.4112500e+02   3.2000000e+01
   1.4162500e+02   3.3000000e+01
   1.4212500e+02   1.7000000e+01
   1.4262500e+02   1.8000000e+01
   1.4312500e+02   7.0000000e+00
   1.4362500e+02   1.3000000e+01
   1.4412500e+02   1.5000000e+01
   1.4462500e+02   2.5000000e+01
   1.4512500e+02   3.2000000e+01
   1.4562500e+02   4.7000000e+01
   1.4612500e+02   5.2000000e+01
   1.4662500e+02   7.1000000e+01
   1.4712500e+02   7.4000000e+01
   1.4762500e+02   9.9000000e+01
   1.4812500e+02   8.9000000e+01
   1.4862500e+02   1.1300000e+02
   1.4912500e+02   1.0500000e+02
   1.4962500e+02   1.2400000e+02
   1.5012500e+02   1.0600000e+02
   1.5062500e+02   1.1600000e+02
   1.5112500e+02   1.0000000e+02
   1.5162500e+02   1.0600000e+02
   1.5212500e+02   9.5000000e+01
   1.5262500e+02   1.0700000e+02
   1.5312500e+02   9.7000000e+01
   1.5362500e+02   9.6000000e+01
   1.5412500e+02   7.6000000e+01
   1.5462500e+02   7.4000000e+01
   1.5512500e+02   6.1000000e+01
   1.5562500e+02   6.0000000e+01
   1.5612500e+02   4.7000000e+01
   1.5662500e+02   4.2000000e+01
   1.5712500e+02   3.4000000e+01
   1.5762500e+02   3.5000000e+01
   1.5812500e+02   3.2000000e+01
   1.5862500e+02   3.4000000e+01
   1.5912500e+02   3.4000000e+01
   1.5962500e+02   4.4000000e+01
   1.6012500e+02   4.4000000e+01
   1.6062500e+02   6.1000000e+01
   1.6112500e+02   5.7000000e+01
   1.6162500e+02   7.4000000e+01
   1.6212500e+02   6.9000000e+01
   1.6262500e+02   9.4000000e+01
   1.6312500e+02   9.3000000e+01
   1.6362500e+02   1.2100000e+02
   1.6412500e+02   1.2200000e+02
   1.6462500e+02   1.3800000e+02
   1.6512500e+02   1.2700000e+02
   1.6562500e+02   1.4200000e+02
   1.6612500e+02   1.2700000e+02
   1.6662500e+02   1.3700000e+02
   1.6712500e+02   1.2000000e+02
   1.6762500e+02   1.2500000e+02
   1.6812500e+02   1.0800000e+02
   1.6862500e+02   1.0800000e+02
   1.6912500e+02   8.8000000e+01
   1.6962500e+02   8.7000000e+01
   1.7012500e+02   6.7000000e+01
   1.7062500e+02   6.7000000e+01
   1.7112500e+02   5.2000000e+01
   1.7162500e+02   5.3000000e+01
   1.7212500e+02   4.4000000e+01
   1.7262500e+02   4.5000000e+01
   1.7312500e+02   3.6000000e+01
   1.7362500e+02   4.0000000e+01
   1.7412500e+02   3.6000000e+01
   1.7462500e+02   5.1000000e+01
   1.7512500e+02   6.0000000e+01
   1.7562500e+02   7.6000000e+01
   1.7612500e+02   7.7000000e+01
   1.7662500e+02   9.9000000e+01
   1.7712500e+02   9.1000000e+01
   1.7762500e+02   1.1600000e+02
   1.7812500e+02   1.0700000e+02
   1.7862500e+02   1.3000000e+02
   1.7912500e+02   1.1300000e+02
   1.7962500e+02   1.2900000e+02
   1.8012500e+02   1.1200000e+02
   1.8062500e+02   1.2300000e+02
   1.8112500e+02   1.0700000e+02
   1.8162500e+02   1.1600000e+02
   1.8212500e+02   9.8000000e+01
   1.8262500e+02   1.0100000e+02
   1.8312500e+02   8.9000000e+01
   1.8362500e+02   9.0000000e+01
   1.8412500e+02   7.8000000e+01
   1.8462500e+02   7.6000000e+01
   1.8512500e+02   6.4000000e+01
   1.8562500e+02   5.6000000e+01
   1.8612500e+02   4.8000000e+01
   1.8662500e+02   4.4000000e+01
   1.8712500e+02   3.6000000e+01
   1.8762500e+02   3.5000000e+01
   1.8812500e+02   3.6000000e+01
   1.8862500e+02   3.9000000e+01
   1.8912500e+02   3.9000000e+01
   1.8962500e+02   4.7000000e+01
   1.9012500e+02   4.9000000e+01
   1.9062500e+02   6.4000000e+01
   1.9112500e+02   6.3000000e+01
   1.9162500e+02   8.6000000e+01
   1.9212500e+02   8.2000000e+01
   1.9262500e+02   1.1000000e+02
   1.9312500e+02   1.0100000e+02
   1.9362500e+02   1.2100000e+02
   1.9412500e+02   1.0900000e+02
   1.9462500e+02   1.2600000e+02
   1.9512500e+02   1.1700000e+02
   1.9562500e+02   1.2700000e+02
   1.9612500e+02   1.2100000e+02
   1.9662500e+02   1.2500000e+02
   1.9712500e+02   1.1600000e+02
   1.9762500e+02   1.1500000e+02
   1.9812500e+02   9.9000000e+01
   1.9862500e+02   9.7000000e+01
   1.9912500e+02   8.1000000e+01
   1.9962500e+02   8.7000000e+01
   2.0012500e+02   7.2000000e+01
   2.0062500e+02   6.3000000e+01
   2.0112500e+02   5.8000000e+01
   2.0162500e+02   6.1000000e+01
   2.0212500e+02   5.2000000e+01
   2.0262500e+02   5.5000000e+01
   2.0312500e+02   5.1000000e+01
   2.0362500e+02   6.1000000e+01
   2.0412500e+02   6.1000000e+01
   2.0462500e+02   8.0000000e+01
   2.0512500e+02   8.2000000e+01
   2.0562500e+02   9.9000000e+01
   2.0612500e+02   1.0100000e+02
   2.0662500e+02   1.1900000e+02
   2.0712500e+02   1.1400000e+02
   2.0762500e+02   1.3800000e+02
   2.0812500e+02   1.2900000e+02
   2.0862500e+02   1.4700000e+02
   2.0912500e+02   1.3400000e+02
   2.0962500e+02   1.4400000e+02
   2.1012500e+02   1.2900000e+02
   2.1062500e+02   1.3700000e+02
   2.1112500e+02   1.1900000e+02
   2.1162500e+02   1.2100000e+02
   2.1212500e+02   1.0900000e+02
   2.1262500e+02   1.1100000e+02
   2.1312500e+02   9.9000000e+01
   2.1362500e+02   9.3000000e+01
   2.1412500e+02   8.3000000e+01
   2.1462500e+02   7.5000000e+01
   2.1512500e+02   6.7000000e+01
   2.1562500e+02   5.4000000e+01
   2.1612500e+02   4.9000000e+01
   2.1662500e+02   4.4000000e+01
   2.1712500e+02   4.4000000e+01
   2.1762500e+02   4.1000000e+01
   2.1812500e+02   4.4000000e+01
   2.1862500e+02   5.2000000e+01
   2.1912500e+02   5.4000000e+01
   2.1962500e+02   6.2000000e+01
   2.2012500e+02   6.2000000e+01
   2.2062500e+02   7.9000000e+01
   2.2112500e+02   7.8000000e+01
   2.2162500e+02   9.8000000e+01
   2.2212500e+02   1.0000000e+02
   2.2262500e+02   1.1500000e+02
   2.2312500e+02   1.1900000e+02
   2.2362500e+02   1.2800000e+02
   2.2412500e+02   1.2600000e+02
   2.2462500e+02   1.3000000e+02
   2.2512500e+02   1.2900000e+02
   2.2562500e+02   1.2400000e+02
   2.2612500e+02   1.2300000e+02
   2.2662500e+02   1.1000000e+02
   2.2712500e+02   1.0400000e+02
   2.2762500e+02   9.5000000e+01
   2.2812500e+02   8.7000000e+01
   2.2862500e+02   8.2000000e+01
   2.2912500e+02   6.8000000e+01
   2.2962500e+02   6.3000000e+01
   2.3012500e+02   5.5000000e+01
   2.3062500e+02   4.9000000e+01
   2.3112500e+02   4.4000000e+01
   2.3162500e+02   3.9000000e+01
   2.3212500e+02   4.0000000e+01
   2.3262500e+02   4.5000000e+01
   2.3312500e+02   4.7000000e+01
   2.3362500e+02   5.4000000e+01
   2.3412500e+02   6.1000000e+01
   2.3462500e+02   6.8000000e+01
   2.3512500e+02   7.3000000e+01
   2.3562500e+02   8.5000000e+01
   2.3612500e+02   9.2000000e+01
   2.3662500e+02   1.0100000e+02
   2.3712500e+02   1.0400000e+02
   2.3762500e+02   1.1300000e+02
   2.3812500e+02   1.1300000e+02
   2.3862500e+02   1.1800000e+02
   2.3912500e+02   1.1700000e+02
   2.3962500e+02   1.1500000e+02
   2.4012500e+02   1.1600000e+02
   2.4062500e+02   1.1200000e+02
   2.4112500e+02   1.1200000e+02
   2.4162500e+02   1.0800000e+02
   2.4212500e+02   1.0300000e+02
   2.4262500e+02   9.7000000e+01
   2.4312500e+02   9.0000000e+01
   2.4362500e+02   8.1000000e+01
   2.4412500e+02   7.6000000e+01
   2.4462500e+02   6.8000000e+01
   2.4512500e+02   6.7000000e+01
   2.4562500e+02   5.9000000e+01
   2.4612500e+02   5.3000000e+01
   2.4662500e+02   4.8000000e+01
   2.4712500e+02   4.3000000e+01
   2.4762500e+02   4.3000000e+01
   2.4812500e+02   4.4000000e+01
   2.4862500e+02   5.0000000e+01
   2.4912500e+02   4.9000000e+01
   2.4962500e+02   6.3000000e+01
   2.5012500e+02   6.9000000e+01
   2.5062500e+02   8.6000000e+01
   2.5112500e+02   9.4000000e+01
   2.5162500e+02   1.0700000e+02
   2.5212500e+02   1.1400000e+02
   2.5262500e+02   1.1700000e+02
   2.5312500e+02   1.2300000e+02
   2.5362500e+02   1.1700000e+02
   2.5412500e+02   1.2300000e+02
   2.5462500e+02   1.1100000e+02
   2.5512500e+02   1.1400000e+02
   2.5562500e+02   1.0000000e+02
   2.5612500e+02   1.0200000e+02
   2.5662500e+02   8.8000000e+01
   2.5712500e+02   8.5000000e+01
   2.5762500e+02   7.4000000e+01
   2.5812500e+02   7.3000000e+01
   2.5862500e+02   7.0000000e+01
   2.5912500e+02   7.0000000e+01
   2.5962500e+02   6.7000000e+01
   2.6012500e+02   7.3000000e+01
   2.6062500e+02   6.2000000e+01
   2.6112500e+02   5.1000000e+01
   2.6162500e+02   5.1000000e+01
   2.6212500e+02   4.9000000e+01
   2.6262500e+02   5.5000000e+01
   2.6312500e+02   6.2000000e+01
   2.6362500e+02   7.1000000e+01
   2.6412500e+02   7.7000000e+01
   2.6462500e+02   8.2000000e+01
   2.6512500e+02   1.0200000e+02
   2.6562500e+02   1.0100000e+02
   2.6612500e+02   1.0700000e+02
   2.6662500e+02   1.0600000e+02
   2.6712500e+02   1.0900000e+02
   2.6762500e+02   1.1000000e+02
   2.6812500e+02   1.1300000e+02
   2.6862500e+02   1.0800000e+02
   2.6912500e+02   1.1200000e+02
   2.6962500e+02   1.0600000e+02
   2.7012500e+02   1.0800000e+02
   2.7062500e+02   1.0200000e+02
   2.7112500e+02   1.0400000e+02
   2.7162500e+02   9.8000000e+01
   2.7212500e+02   1.0000000e+02
   2.7262500e+02   9.6000000e+01
   2.7312500e+02   1.1200000e+02
   2.7362500e+02   9.4000000e+01
   2.7412500e+02   1.0900000e+02
   2.7462500e+02   8.8000000e+01
   2.7512500e+02   7.4000000e+01
   2.7562500e+02   5.4000000e+01
   2.7612500e+02   4.7000000e+01
   2.7662500e+02   3.4000000e+01
   2.7712500e+02   3.9000000e+01
   2.7762500e+02   3.4000000e+01
   2.7812500e+02   3.0000000e+01
   2.7862500e+02   3.8000000e+01
   2.7912500e+02   4.9000000e+01
   2.7962500e+02   6.9000000e+01
   2.8012500e+02   8.9000000e+01
   2.8062500e+02   8.7000000e+01
   2.8112500e+02   1.0500000e+02
   2.8162500e+02   1.0800000e+02
   2.8212500e+02   1.2800000e+02
   2.8262500e+02   1.1400000e+02
   2.8312500e+02   1.3300000e+02
   2.8362500e+02   1.1000000e+02
   2.8412500e+02   1.2000000e+02
   2.8462500e+02   9.4000000e+01
   2.8512500e+02   9.8000000e+01
   2.8562500e+02   8.8000000e+01
   2.8612500e+02   8.6000000e+01
   2.8662500e+02   7.2000000e+01
   2.8712500e+02   7.1000000e+01
   2.8762500e+02   5.4000000e+01
   2.8812500e+02   5.4000000e+01
   2.8862500e+02   4.4000000e+01
   2.8912500e+02   4.3000000e+01
   2.8962500e+02   4.2000000e+01
   2.9012500e+02   4.8000000e+01
   2.9062500e+02   4.8000000e+01
   2.9112500e+02   4.4000000e+01
   2.9162500e+02   4.4000000e+01
   2.9212500e+02   4.7000000e+01
   2.9262500e+02   4.1000000e+01
   2.9312500e+02   5.1000000e+01
   2.9362500e+02   4.4000000e+01
   2.9412500e+02   5.7000000e+01
   2.9462500e+02   5.8000000e+01
   2.9512500e+02   7.8000000e+01
   2.9562500e+02   7.6000000e+01
   2.9612500e+02   9.1000000e+01
   2.9662500e+02   8.5000000e+01
   2.9712500e+02   9.7000000e+01
   2.9762500e+02   9.1000000e+01
   2.9812500e+02   1.0500000e+02
   2.9862500e+02   9.5000000e+01
   2.9912500e+02   1.1100000e+02
   2.9962500e+02   1.0300000e+02
   3.0012500e+02   1.0600000e+02
   3.0062500e+02   9.0000000e+01
   3.0112500e+02   9.6000000e+01
   3.0162500e+02   8.2000000e+01
   3.0212500e+02   8.6000000e+01
   3.0262500e+02   6.9000000e+01
   3.0312500e+02   7.1000000e+01
   3.0362500e+02   4.6000000e+01
   3.0412500e+02   4.4000000e+01
   3.0462500e+02   2.5000000e+01
   3.0512500e+02   3.0000000e+01
   3.0562500e+02   1.0000000e+01
   3.0612500e+02   1.3000000e+01
   3.0662500e+02   7.0000000e+00
   3.0712500e+02   1.6000000e+01
   3.0762500e+02   7.0000000e+00
   3.0812500e+02   2.2000000e+01
   3.0862500e+02   3.6000000e+01
   3.0912500e+02   6.1000000e+01
   3.0962500e+02   6.5000000e+01
   3.1012500e+02   9.3000000e+01
   3.1062500e+02   8.2000000e+01
   3.1112500e+02   1.0300000e+02
   3.1162500e+02   9.6000000e+01
   3.1212500e+02   1.2000000e+02
   3.1262500e+02   1.0300000e+02
   3.1312500e+02   1.2700000e+02
   3.1362500e+02   1.0200000e+02
   3.1412500e+02   1.0900000e+02
   3.1462500e+02   8.3000000e+01
   3.1512500e+02   8.5000000e+01
   3.1562500e+02   7.0000000e+01
   3.1612500e+02   7.3000000e+01
   3.1662500e+02   5.5000000e+01
   3.1712500e+02   5.0000000e+01
   3.1762500e+02   4.1000000e+01
   3.1812500e+02   4.7000000e+01
   3.1862500e+02   3.5000000e+01
   3.1912500e+02   3.3000000e+01
   3.1962500e+02   3.0000000e+01
   3.2012500e+02   4.3000000e+01
   3.2062500e+02   4.0000000e+01
   3.2112500e+02   3.8000000e+01
   3.2162500e+02   2.9000000e+01
   3.2212500e+02   4.5000000e+01
   3.2262500e+02   3.4000000e+01
   3.2312500e+02   5.0000000e+01
   3.2362500e+02   4.2000000e+01
   3.2412500e+02   5.8000000e+01
   3.2462500e+02   5.6000000e+01
   3.2512500e+02   7.4000000e+01
   3.2562500e+02   7.3000000e+01
   3.2612500e+02   9.6000000e+01
   3.2662500e+02   8.3000000e+01
   3.2712500e+02   9.9000000e+01
   3.2762500e+02   8.9000000e+01
   3.2812500e+02   1.0400000e+02
   3.2862500e+02   9.1000000e+01
   3.2912500e+02   1.0100000e+02
   3.2962500e+02   8.7000000e+01
   3.3012500e+02   9.2000000e+01
   3.3062500e+02   7.6000000e+01
   3.3112500e+02   8.3000000e+01
   3.3162500e+02   6.7000000e+01
   3.3212500e+02   7.3000000e+01
   3.3262500e+02   5.3000000e+01
   3.3312500e+02   4.9000000e+01
   3.3362500e+02   3.3000000e+01
   3.3412500e+02   3.6000000e+01
   3.3462500e+02   2.0000000e+01
   3.3512500e+02   2.3000000e+01
   3.3562500e+02   1.8000000e+01
   3.3612500e+02   1.7000000e+01
   3.3662500e+02   1.4000000e+01
   3.3712500e+02   2.9000000e+01
   3.3762500e+02   3.4000000e+01
   3.3812500e+02   5.4000000e+01
   3.3862500e+02   5.7000000e+01
   3.3912500e+02   7.9000000e+01
   3.3962500e+02   8.2000000e+01
   3.4012500e+02   1.0800000e+02
   3.4062500e+02   1.0000000e+02
   3.4112500e+02   1.1500000e+02
   3.4162500e+02   8.8000000e+01
   3.4212500e+02   1.1000000e+02
   3.4262500e+02   8.5000000e+01
   3.4312500e+02   9.7000000e+01
   3.4362500e+02   7.8000000e+01
   3.4412500e+02   8.4000000e+01
   3.4462500e+02   6.4000000e+01
   3.4512500e+02   6.8000000e+01
   3.4562500e+02   5.5000000e+01
   3.4612500e+02   5.4000000e+01
   3.4662500e+02   3.6000000e+01
   3.4712500e+02   3.7000000e+01
   3.4762500e+02   2.9000000e+01
   3.4812500e+02   3.0000000e+01
   3.4862500e+02   2.4000000e+01
   3.4912500e+02   2.4000000e+01
   3.4962500e+02   1.6000000e+01
   3.5012500e+02   2.3000000e+01
   3.5062500e+02   1.8000000e+01
   3.5112500e+02   3.5000000e+01
   3.5162500e+02   2.8000000e+01
   3.5212500e+02   4.2000000e+01
   3.5262500e+02   2.8000000e+01
   3.5312500e+02   5.1000000e+01
   3.5362500e+02   4.8000000e+01
   3.5412500e+02   7.7000000e+01
   3.5462500e+02   6.6000000e+01
   3.5512500e+02   8.9000000e+01
   3.5562500e+02   7.9000000e+01
   3.5612500e+02   1.0400000e+02
   3.5662500e+02   9.9000000e+01
   3.5712500e+02   1.1800000e+02
   3.5762500e+02   1.0400000e+02
   3.5812500e+02   1.1200000e+02
   3.5862500e+02   9.9000000e+01
   3.5912500e+02   1.0200000e+02
   3.5962500e+02   9.2000000e+01
   3.6012500e+02   9.7000000e+01
   3.6062500e+02   7.8000000e+01
   3.6112500e+02   8.0000000e+01
   3.6162500e+02   5.7000000e+01
   3.6212500e+02   5.4000000e+01
   3.6262500e+02   2.8000000e+01
   3.6312500e+02   2.9000000e+01
   3.6362500e+02   1.5000000e+01
   3.6412500e+02   1.3000000e+01
   3.6462500e+02   1.0000000e+01
   3.6512500e+02   1.7000000e+01
   3.6562500e+02   1.2000000e+01
   3.6612500e+02   2.5000000e+01
   3.6662500e+02   2.9000000e+01
   3.6712500e+02   4.7000000e+01
   3.6762500e+02   5.4000000e+01
   3.6812500e+02   7.9000000e+01
